# Time-averaged data for fix agcmcstat
# TimeStep v_wiatt v_wiacc v_wdatt v_wdacc v_nacn v_nmob
322000 40375 0 40125 1 319 338
322400 40423 0 40177 1 319 338
322800 40468 0 40232 1 319 338
323200 40520 0 40280 1 319 338
323600 40567 0 40333 1 319 338
324000 40625 0 40375 1 319 338
324400 40673 0 40427 1 319 338
324800 40712 0 40488 1 319 338
325200 40763 0 40537 1 319 338
325600 40815 0 40585 1 319 338
326000 40864 0 40636 1 319 338
326400 40907 0 40693 1 319 338
326800 40955 0 40745 1 319 338
327200 41006 0 40794 1 319 338
327600 41048 0 40852 1 319 338
328000 41097 0 40903 1 319 338
328400 41153 0 40947 1 319 338
328800 41192 0 41008 1 319 338
329200 41246 0 41054 1 319 338
329600 41297 0 41103 1 319 338
330000 41346 0 41154 1 319 338
330400 41409 0 41191 1 319 338
330800 41453 0 41247 1 319 338
331200 41505 0 41295 1 319 338
331600 41551 0 41349 1 319 338
332000 41600 0 41400 1 319 338
332400 41653 0 41447 1 319 338
332800 41708 0 41492 1 319 338
333200 41771 0 41529 1 319 338
333600 41835 0 41565 1 319 338
334000 41883 0 41617 1 319 338
334400 41948 0 41652 1 319 338
334800 41995 0 41705 1 319 338
335200 42045 0 41755 1 319 338
335600 42095 0 41805 1 319 338
336000 42147 0 41853 1 319 338
336400 42197 0 41903 1 319 338
336800 42248 0 41952 1 319 338
337200 42299 0 42001 1 319 338
337600 42354 0 42046 1 319 338
338000 42409 0 42091 1 319 338
338400 42462 0 42138 1 319 338
338800 42514 0 42186 1 319 338
339200 42561 0 42239 1 319 338
339600 42615 0 42285 1 319 338
340000 42665 0 42335 1 319 338
340400 42711 0 42389 1 319 338
340800 42766 0 42434 1 319 338
341200 42824 0 42476 1 319 338
341600 42869 0 42531 1 319 338
342000 42919 0 42581 1 319 338
342400 42966 0 42634 1 319 338
342800 43021 0 42679 1 319 338
343200 43077 0 42723 1 319 338
343600 43126 0 42774 1 319 338
344000 43168 0 42832 1 319 338
344400 43220 0 42880 1 319 338
344800 43278 0 42922 1 319 338
345200 43325 0 42975 1 319 338
345600 43373 0 43027 1 319 338
346000 43428 0 43072 1 319 338
346400 43468 0 43132 1 319 338
346800 43510 0 43190 1 319 338
347200 43566 0 43234 1 319 338
347600 43613 0 43287 1 319 338
348000 43670 0 43330 1 319 338
348400 43727 0 43373 1 319 338
348800 43781 0 43419 1 319 338
349200 43828 0 43472 1 319 338
349600 43869 0 43531 1 319 338
350000 43927 0 43573 1 319 338
350400 43981 0 43619 1 319 338
350800 44037 0 43663 1 319 338
351200 44092 0 43708 1 319 338
351600 44148 0 43752 1 319 338
352000 44199 0 43801 1 319 338
352400 44248 0 43852 1 319 338
352800 44302 0 43898 1 319 338
353200 44356 0 43944 1 319 337
353600 44405 0 43995 1 319 337
354000 44451 0 44049 1 319 337
354400 44495 0 44105 1 319 337
354800 44546 0 44154 1 319 337
355200 44592 0 44208 1 319 337
355600 44646 0 44254 1 319 337
356000 44697 0 44303 1 319 337
356400 44753 0 44347 1 319 337
356800 44803 0 44397 1 319 337
357200 44860 0 44440 1 319 337
357600 44911 0 44489 1 319 337
358000 44966 0 44534 1 319 337
358400 45003 0 44597 1 319 337
358800 45047 0 44653 1 319 337
359200 45089 0 44711 1 319 337
359600 45142 0 44758 1 319 337
360000 45189 0 44811 1 319 337
360400 45237 0 44863 1 319 337
360800 45291 0 44909 1 319 337
361200 45336 0 44964 1 319 337
361600 45395 0 45005 1 319 337
362000 45451 0 45049 1 319 337
362400 45499 0 45101 1 319 337
362800 45548 0 45152 1 319 337
363200 45591 0 45209 1 319 337
363600 45644 0 45256 1 319 337
364000 45699 0 45301 1 319 337
364400 45754 0 45346 1 319 337
364800 45805 0 45395 1 319 337
365200 45849 0 45451 1 319 337
365600 45901 0 45499 1 319 337
366000 45957 0 45543 1 319 337
366400 46011 0 45589 1 319 337
366800 46065 0 45635 1 319 337
367200 46111 0 45689 1 319 337
367600 46158 0 45742 1 319 337
368000 46215 0 45785 1 319 336
368400 46256 0 45844 1 319 336
368800 46310 0 45890 1 319 336
369200 46373 0 45927 1 319 336
369600 46417 0 45983 1 319 336
370000 46458 0 46042 1 319 336
370400 46507 0 46093 1 319 336
370800 46558 0 46142 1 319 336
371200 46611 0 46189 1 319 336
371600 46663 0 46237 1 319 336
372000 46711 0 46289 1 319 336
372400 46758 0 46342 1 319 336
372800 46804 0 46396 1 319 336
373200 46854 0 46446 1 319 336
373600 46912 0 46488 1 319 336
374000 46966 0 46534 1 319 336
374400 47015 0 46585 1 319 336
374800 47068 0 46632 1 319 336
375200 47107 0 46693 1 319 336
375600 47154 0 46746 1 319 336
376000 47205 0 46795 1 319 336
376400 47251 0 46849 1 319 336
376800 47300 0 46900 1 319 336
377200 47351 0 46949 1 319 336
377600 47407 0 46993 1 319 336
378000 47451 0 47049 2 318 335
378400 47499 0 47101 2 318 335
378800 47551 0 47149 2 318 335
379200 47603 0 47197 2 318 335
379600 47652 0 47248 2 318 335
380000 47704 0 47296 2 318 335
380400 47756 0 47344 2 318 335
380800 47803 0 47397 2 318 335
381200 47851 0 47449 2 318 335
381600 47901 0 47499 2 318 335
382000 47959 0 47541 2 318 335
382400 47998 0 47602 2 318 335
382800 48047 0 47653 2 318 335
383200 48093 0 47707 2 318 335
383600 48136 0 47764 2 318 335
384000 48188 0 47812 2 318 335
384400 48235 0 47865 2 318 335
384800 48284 0 47916 2 318 335
385200 48333 0 47967 2 318 335
385600 48385 0 48015 2 318 335
386000 48439 0 48061 2 318 335
386400 48478 0 48122 2 318 335
386800 48525 0 48175 2 318 335
387200 48575 0 48225 2 318 335
387600 48630 0 48270 2 318 335
388000 48677 0 48323 2 318 335
388400 48720 0 48380 2 318 335
388800 48759 0 48441 2 318 335
389200 48809 0 48491 2 318 335
389600 48863 0 48537 2 318 335
390000 48913 0 48587 2 318 335
390400 48972 0 48628 2 318 335
390800 49029 0 48671 2 318 335
391200 49075 0 48725 2 318 335
391600 49122 0 48778 2 318 335
392000 49171 0 48829 2 318 335
392400 49228 0 48872 2 318 335
392800 49274 0 48926 2 318 335
393200 49322 0 48978 2 318 335
393600 49369 0 49031 2 318 335
394000 49412 0 49088 2 318 335
394400 49459 0 49141 2 318 335
394800 49513 0 49187 2 318 335
395200 49572 0 49228 2 318 335
395600 49618 0 49282 2 318 335
396000 49671 0 49329 2 318 335
396400 49720 0 49380 2 318 335
396800 49767 0 49433 2 318 335
397200 49818 0 49482 2 318 335
397600 49869 0 49531 2 318 335
398000 49921 0 49579 2 318 335
398400 49972 0 49628 2 318 335
398800 50024 0 49676 2 318 335
399200 50080 0 49720 2 318 335
399600 50134 0 49766 2 318 335
400000 50178 0 49822 2 318 335
400400 50239 0 49861 2 318 335
400800 50291 0 49909 2 318 335
401200 50341 0 49959 2 318 335
401600 50386 0 50014 2 318 335
402000 50436 0 50064 2 318 335
402400 50484 0 50116 2 318 335
402800 50536 0 50164 2 318 335
403200 50591 0 50209 2 318 335
403600 50642 0 50258 2 318 335
404000 50676 0 50324 2 318 335
404400 50728 0 50372 2 318 335
404800 50773 0 50427 2 318 335
405200 50817 0 50483 2 318 335
405600 50867 0 50533 2 318 335
406000 50915 0 50585 2 318 335
406400 50969 0 50631 2 318 335
406800 51019 0 50681 2 318 335
407200 51070 0 50730 2 318 335
407600 51123 0 50777 2 318 335
408000 51174 0 50826 2 318 335
408400 51225 0 50875 2 318 335
408800 51279 0 50921 2 318 335
409200 51330 0 50970 2 318 335
409600 51382 0 51018 2 318 335
410000 51434 0 51066 2 318 335
410400 51482 0 51118 2 318 335
410800 51535 0 51165 2 318 335
411200 51575 0 51225 2 318 335
411600 51627 0 51273 2 318 335
412000 51682 0 51318 2 318 335
412400 51738 0 51362 2 318 335
412800 51782 0 51418 2 318 335
413200 51830 0 51470 2 318 335
413600 51884 0 51516 2 318 335
414000 51927 0 51573 2 318 335
414400 51979 0 51621 2 318 335
414800 52034 0 51666 2 318 335
415200 52081 0 51719 2 318 335
415600 52135 0 51765 2 318 335
416000 52182 0 51818 2 318 335
416400 52238 0 51862 2 318 335
416800 52289 0 51911 2 318 335
417200 52333 0 51967 2 318 335
417600 52383 0 52017 2 318 335
418000 52433 0 52067 2 318 335
418400 52483 0 52117 2 318 335
418800 52534 0 52166 2 318 335
419200 52581 0 52219 2 318 335
419600 52631 0 52269 2 318 335
420000 52681 0 52319 2 318 335
420400 52732 0 52368 2 318 335
420800 52780 0 52420 2 318 335
421200 52827 0 52473 2 318 335
421600 52875 0 52525 2 318 335
422000 52931 0 52569 2 318 335
422400 52978 0 52622 2 318 335
422800 53024 0 52676 2 318 335
423200 53073 0 52727 2 318 335
423600 53120 0 52780 2 318 335
424000 53165 0 52835 2 318 335
424400 53217 0 52883 2 318 335
424800 53258 0 52942 2 318 335
425200 53306 0 52994 2 318 335
425600 53348 0 53052 2 318 335
426000 53403 0 53097 2 318 335
426400 53456 0 53144 2 318 335
426800 53500 0 53200 2 318 335
427200 53551 0 53249 2 318 335
427600 53603 0 53297 2 318 335
428000 53655 0 53345 2 318 335
428400 53714 0 53386 2 318 335
428800 53763 0 53437 2 318 335
429200 53814 0 53486 2 318 335
429600 53866 0 53534 2 318 335
430000 53914 0 53586 2 318 335
430400 53959 0 53641 2 318 335
430800 54012 0 53688 2 318 335
431200 54058 0 53742 2 318 335
431600 54112 0 53788 2 318 335
432000 54166 0 53834 2 318 335
432400 54220 0 53880 2 318 335
432800 54269 0 53931 2 318 335
433200 54318 0 53982 2 318 335
433600 54373 0 54027 2 318 335
434000 54419 0 54081 2 318 335
434400 54462 0 54138 2 318 335
434800 54520 0 54180 2 318 335
435200 54571 0 54229 2 318 335
435600 54622 0 54278 2 318 335
436000 54665 0 54335 2 318 336
436400 54713 0 54387 2 318 336
436800 54762 0 54438 2 318 336
437200 54814 0 54486 2 318 336
437600 54866 0 54534 2 318 336
438000 54916 0 54584 2 318 336
438400 54967 0 54633 2 318 336
438800 55017 0 54683 2 318 336
439200 55068 0 54732 2 318 336
439600 55130 0 54770 2 318 336
440000 55183 0 54817 2 318 336
440400 55236 0 54864 2 318 336
440800 55293 0 54907 2 318 336
441200 55340 0 54960 2 318 336
441600 55392 0 55008 2 318 336
442000 55443 0 55057 2 318 336
442400 55498 0 55102 2 318 336
442800 55551 0 55149 2 318 336
443200 55600 0 55200 2 318 336
443600 55653 0 55247 2 318 336
444000 55704 0 55296 2 318 336
444400 55756 0 55344 2 318 336
444800 55801 0 55399 2 318 336
445200 55850 0 55450 2 318 336
445600 55896 0 55504 2 318 336
446000 55953 0 55547 2 318 336
446400 56006 0 55594 2 318 336
446800 56060 0 55640 2 318 336
447200 56115 0 55685 2 318 336
447600 56156 0 55744 2 318 336
448000 56205 0 55795 2 318 336
448400 56259 0 55841 2 318 336
448800 56307 0 55893 2 318 336
449200 56351 0 55949 2 318 336
449600 56402 0 55998 2 318 336
450000 56452 0 56048 2 318 336
450400 56500 0 56100 2 318 336
450800 56538 0 56162 2 318 336
451200 56578 0 56222 2 318 336
451600 56632 0 56268 2 318 336
452000 56684 0 56316 2 318 336
452400 56732 0 56368 2 318 336
452800 56781 0 56419 2 318 336
453200 56820 0 56480 2 318 336
453600 56875 0 56525 2 318 336
454000 56927 0 56573 2 318 336
454400 56981 0 56619 2 318 336
454800 57028 0 56672 2 318 336
455200 57078 0 56722 2 318 336
455600 57140 0 56760 2 318 336
456000 57199 0 56801 2 318 336
456400 57249 0 56851 2 318 336
456800 57298 0 56902 2 318 336
457200 57336 0 56964 2 318 336
457600 57376 0 57024 2 318 336
458000 57421 0 57079 2 318 336
458400 57470 0 57130 2 318 336
458800 57518 0 57182 2 318 336
459200 57565 0 57235 2 318 336
459600 57614 0 57286 2 318 336
460000 57673 0 57327 2 318 336
460400 57721 0 57379 2 318 336
460800 57769 0 57431 2 318 336
461200 57820 0 57480 2 318 336
461600 57877 0 57523 2 318 336
462000 57929 0 57571 2 318 336
462400 57986 0 57614 2 318 336
462800 58027 0 57673 2 318 336
463200 58077 0 57723 2 318 336
463600 58122 0 57778 2 318 336
464000 58176 0 57824 2 318 336
464400 58229 0 57871 2 318 336
464800 58277 0 57923 2 318 336
465200 58321 0 57979 2 318 336
465600 58376 0 58024 2 318 336
466000 58420 0 58080 2 318 336
466400 58467 0 58133 2 318 336
466800 58517 0 58183 2 318 336
467200 58565 0 58235 2 318 336
467600 58616 0 58284 2 318 336
468000 58678 0 58322 2 318 336
468400 58731 0 58369 2 318 336
468800 58779 0 58421 2 318 336
469200 58835 0 58465 2 318 336
469600 58885 0 58515 2 318 336
470000 58935 0 58565 2 318 336
470400 58990 0 58610 2 318 336
470800 59038 0 58662 2 318 336
471200 59087 0 58713 2 318 336
471600 59131 0 58769 2 318 336
472000 59180 0 58820 2 318 336
472400 59227 0 58873 2 318 336
472800 59278 0 58922 2 318 336
473200 59314 0 58986 2 318 336
473600 59365 0 59035 2 318 336
474000 59417 0 59083 2 318 336
474400 59464 0 59136 2 318 336
474800 59520 0 59180 2 318 336
475200 59572 0 59228 2 318 336
475600 59630 0 59270 2 318 336
476000 59681 0 59319 2 318 336
476400 59728 0 59372 2 318 336
476800 59778 0 59422 2 318 337
477200 59818 0 59482 2 318 337
477600 59865 0 59535 2 318 337
478000 59914 0 59586 2 318 337
478400 59974 0 59626 2 318 337
478800 60019 0 59681 2 318 337
479200 60067 0 59733 2 318 337
479600 60120 0 59780 2 318 337
480000 60173 0 59827 2 318 337
480400 60218 0 59882 2 318 337
480800 60264 0 59936 2 318 337
481200 60311 0 59989 2 318 337
481600 60364 0 60036 2 318 337
482000 60412 0 60088 2 318 337
482400 60466 0 60134 2 318 337
482800 60516 0 60184 2 318 337
483200 60574 0 60226 2 318 337
483600 60622 0 60278 2 318 337
484000 60663 0 60337 2 318 337
484400 60709 0 60391 2 318 337
484800 60751 0 60449 2 318 337
485200 60799 0 60501 2 318 337
485600 60838 0 60562 2 318 337
486000 60881 0 60619 2 318 337
486400 60939 0 60661 2 318 337
486800 60989 0 60711 2 318 337
487200 61045 0 60755 2 318 337
487600 61096 0 60804 2 318 337
488000 61153 0 60847 2 318 337
488400 61196 0 60904 2 318 337
488800 61240 0 60960 2 318 337
489200 61289 0 61011 2 318 337
489600 61338 0 61062 2 318 337
490000 61397 0 61103 2 318 337
490400 61447 0 61153 2 318 337
490800 61502 0 61198 2 318 337
491200 61563 0 61237 2 318 337
491600 61621 0 61279 2 318 337
492000 61663 0 61337 2 318 337
492400 61716 0 61384 2 318 337
492800 61757 0 61443 2 318 337
493200 61798 0 61502 2 318 337
493600 61849 0 61551 2 318 337
494000 61899 0 61601 2 318 337
494400 61957 0 61643 2 318 337
494800 62007 0 61693 2 318 337
495200 62055 0 61745 2 318 337
495600 62111 0 61789 2 318 337
496000 62166 0 61834 2 318 337
496400 62213 0 61887 2 318 337
496800 62259 0 61941 2 318 337
497200 62314 0 61986 2 318 337
497600 62367 0 62033 2 318 337
498000 62410 0 62090 2 318 337
498400 62459 0 62141 2 318 337
498800 62511 0 62189 2 318 337
499200 62556 0 62244 2 318 337
499600 62603 0 62297 2 318 337
500000 62652 0 62348 2 318 337
500400 62698 0 62402 2 318 337
500800 62753 0 62447 2 318 337
501200 62798 0 62502 2 318 337
501600 62844 0 62556 2 318 337
502000 62892 0 62608 2 318 337
502400 62946 0 62654 2 318 337
502800 63000 0 62700 2 318 337
503200 63047 0 62753 2 318 337
503600 63100 0 62800 2 318 337
504000 63141 0 62859 3 317 336
504400 63196 0 62904 3 317 336
504800 63239 0 62961 3 317 336
505200 63290 0 63010 3 317 336
505600 63338 0 63062 3 317 336
506000 63383 0 63117 3 317 336
506400 63430 0 63170 3 317 336
506800 63470 0 63230 3 317 336
507200 63517 0 63283 3 317 336
507600 63561 0 63339 3 317 336
508000 63599 0 63401 3 317 336
508400 63653 0 63447 3 317 336
508800 63693 0 63507 3 317 336
509200 63741 0 63559 3 317 336
509600 63788 0 63612 3 317 336
510000 63834 0 63666 3 317 336
510400 63886 0 63714 3 317 336
510800 63937 0 63763 3 317 336
511200 63976 0 63824 3 317 336
511600 64028 0 63872 3 317 336
512000 64079 0 63921 3 317 336
512400 64122 0 63978 3 317 336
512800 64174 0 64026 3 317 336
513200 64225 0 64075 3 317 336
513600 64280 0 64120 3 317 336
514000 64323 0 64177 3 317 336
514400 64379 0 64221 3 317 336
514800 64435 0 64265 3 317 336
515200 64489 0 64311 3 317 336
515600 64532 0 64368 3 317 336
516000 64582 0 64418 3 317 336
516400 64631 0 64469 3 317 336
516800 64692 0 64508 3 317 336
517200 64739 0 64561 3 317 336
517600 64789 0 64611 3 317 336
518000 64824 0 64676 3 317 336
518400 64871 0 64729 3 317 336
518800 64919 0 64781 3 317 336
519200 64964 0 64836 3 317 336
519600 65017 0 64883 3 317 336
520000 65058 0 64942 3 317 336
520400 65109 0 64991 3 317 336
520800 65161 0 65039 3 317 336
521200 65209 0 65091 3 317 336
521600 65256 0 65144 3 317 336
522000 65303 0 65197 3 317 336
522400 65354 0 65246 3 317 336
522800 65405 0 65295 3 317 336
523200 65460 0 65340 3 317 336
523600 65510 0 65390 3 317 336
524000 65558 0 65442 3 317 336
524400 65615 0 65485 3 317 336
524800 65663 0 65537 3 317 336
525200 65720 0 65580 3 317 336
525600 65766 0 65634 3 317 336
526000 65819 0 65681 3 317 336
526400 65871 0 65729 3 317 336
526800 65932 0 65768 3 317 336
527200 65978 0 65822 3 317 336
527600 66032 0 65868 3 317 336
528000 66077 0 65923 3 317 336
528400 66123 0 65977 3 317 336
528800 66166 0 66034 3 317 336
529200 66216 0 66084 3 317 336
529600 66261 0 66139 3 317 336
530000 66313 0 66187 3 317 336
530400 66363 0 66237 3 317 336
530800 66415 0 66285 3 317 336
531200 66468 0 66332 3 317 336
531600 66523 0 66377 3 317 336
532000 66568 0 66432 3 317 336
532400 66615 0 66485 3 317 336
532800 66656 0 66544 3 317 336
533200 66701 0 66599 3 317 336
533600 66756 0 66644 3 317 336
534000 66804 0 66696 3 317 336
534400 66851 0 66749 3 317 336
534800 66900 0 66800 3 317 336
535200 66956 0 66844 3 317 336
535600 67008 0 66892 3 317 336
536000 67058 0 66942 3 317 336
536400 67108 0 66992 3 317 336
536800 67160 0 67040 3 317 336
537200 67214 0 67086 3 317 336
537600 67271 0 67129 3 317 336
538000 67322 0 67178 3 317 336
538400 67374 0 67226 3 317 336
538800 67425 0 67275 3 317 336
539200 67478 0 67322 3 317 336
539600 67524 0 67376 3 317 336
540000 67569 0 67431 3 317 336
540400 67619 0 67481 3 317 336
540800 67670 0 67530 3 317 336
541200 67715 0 67585 3 317 336
541600 67761 0 67639 3 317 336
542000 67806 0 67694 3 317 336
542400 67853 0 67747 3 317 336
542800 67894 0 67806 3 317 336
543200 67945 0 67855 3 317 336
543600 67995 0 67905 3 317 336
544000 68045 0 67955 3 317 336
544400 68108 0 67992 3 317 336
544800 68156 0 68044 3 317 336
545200 68199 0 68101 3 317 336
545600 68249 0 68151 3 317 336
546000 68298 0 68202 3 317 336
546400 68349 0 68251 3 317 336
546800 68398 0 68302 3 317 336
547200 68445 0 68355 3 317 336
547600 68497 0 68403 3 317 336
548000 68548 0 68452 3 317 336
548400 68597 0 68503 3 317 336
548800 68646 0 68554 3 317 336
549200 68697 0 68603 3 317 336
549600 68750 0 68650 3 317 336
550000 68801 0 68699 3 317 336
550400 68855 0 68745 3 317 336
550800 68906 0 68794 3 317 336
551200 68962 0 68838 3 317 336
551600 69012 0 68888 3 317 336
552000 69065 0 68935 3 317 336
552400 69113 0 68987 3 317 336
552800 69158 0 69042 3 317 336
553200 69212 0 69088 3 317 336
553600 69270 0 69130 3 317 336
554000 69324 0 69176 3 317 336
554400 69385 0 69215 3 317 336
554800 69435 0 69265 3 317 336
555200 69481 0 69319 3 317 336
555600 69530 0 69370 3 317 336
556000 69579 0 69421 3 317 336
556400 69628 0 69472 3 317 336
556800 69680 0 69520 3 317 336
557200 69738 0 69562 3 317 336
557600 69788 0 69612 3 317 336
558000 69827 0 69673 3 317 336
558400 69881 0 69719 3 317 336
558800 69931 0 69769 3 317 336
559200 69984 0 69816 3 317 336
559600 70037 0 69863 3 317 336
560000 70083 0 69917 3 317 336
560400 70129 0 69971 3 317 336
560800 70174 0 70026 3 317 336
561200 70220 0 70080 3 317 336
561600 70269 0 70131 3 317 336
562000 70324 0 70176 3 317 336
562400 70371 0 70229 3 317 336
562800 70426 0 70274 3 317 336
563200 70467 0 70333 3 317 336
563600 70519 0 70381 3 317 336
564000 70566 0 70434 3 317 336
564400 70612 0 70488 3 317 336
564800 70657 0 70543 3 317 336
565200 70708 0 70592 3 317 336
565600 70760 0 70640 3 317 336
566000 70800 0 70700 3 317 336
566400 70849 0 70751 3 317 336
566800 70902 0 70798 3 317 336
567200 70956 0 70844 3 317 336
567600 71014 0 70886 3 317 336
568000 71076 0 70924 3 317 336
568400 71123 0 70977 3 317 336
568800 71171 0 71029 3 317 336
569200 71224 0 71076 3 317 336
569600 71276 0 71124 3 317 336
570000 71329 0 71171 3 317 336
570400 71379 0 71221 3 317 336
570800 71432 0 71268 3 317 336
571200 71474 0 71326 3 317 336
571600 71530 0 71370 3 317 336
572000 71590 0 71410 3 317 336
572400 71638 0 71462 3 317 336
572800 71683 0 71517 3 317 336
573200 71734 0 71566 3 317 336
573600 71780 0 71620 3 317 336
574000 71829 0 71671 3 317 336
574400 71875 0 71725 3 317 336
574800 71925 0 71775 3 317 336
575200 71972 0 71828 3 317 336
575600 72026 0 71874 3 317 336
576000 72074 0 71926 3 317 336
576400 72116 0 71984 3 317 336
576800 72166 0 72034 3 317 336
577200 72221 0 72079 3 317 336
577600 72278 0 72122 3 317 336
578000 72328 0 72172 3 317 336
578400 72379 0 72221 3 317 336
578800 72429 0 72271 3 317 336
579200 72482 0 72318 3 317 336
579600 72530 0 72370 3 317 336
580000 72580 0 72420 3 317 336
580400 72629 0 72471 3 317 336
580800 72674 0 72526 3 317 336
581200 72725 0 72575 3 317 336
581600 72781 0 72619 3 317 336
582000 72830 0 72670 3 317 336
582400 72885 0 72715 3 317 336
582800 72934 0 72766 3 317 336
583200 72988 0 72812 3 317 336
583600 73042 0 72858 3 317 336
584000 73088 0 72912 3 317 336
584400 73138 0 72962 3 317 336
584800 73186 0 73014 3 317 336
585200 73234 0 73066 3 317 336
585600 73281 0 73119 3 317 336
586000 73339 0 73161 3 317 336
586400 73388 0 73212 3 317 336
586800 73437 0 73263 3 317 336
587200 73486 0 73314 3 317 336
587600 73531 0 73369 3 317 336
588000 73579 0 73421 3 317 336
588400 73635 0 73465 3 317 336
588800 73691 0 73509 3 317 336
589200 73740 0 73560 3 317 336
589600 73789 0 73611 3 317 336
590000 73841 0 73659 3 317 336
590400 73895 0 73705 3 317 336
590800 73939 0 73761 3 317 336
591200 73996 0 73804 3 317 336
591600 74050 0 73850 3 317 336
592000 74091 0 73909 3 317 336
592400 74141 0 73959 3 317 336
592800 74194 0 74006 3 317 336
593200 74243 0 74057 3 317 336
593600 74289 0 74111 3 317 336
594000 74337 0 74163 3 317 336
594400 74397 0 74203 3 317 335
594800 74442 0 74258 3 317 335
595200 74503 0 74297 3 317 335
595600 74559 0 74341 3 317 335
596000 74608 0 74392 3 317 335
596400 74655 0 74445 3 317 335
596800 74710 0 74490 3 317 335
597200 74758 0 74542 3 317 335
597600 74805 0 74595 3 317 335
598000 74859 0 74641 3 317 335
598400 74915 0 74685 3 317 335
598800 74969 0 74731 3 317 335
599200 75022 0 74778 3 317 335
599600 75072 0 74828 3 317 335
600000 75111 0 74889 3 317 335
600400 75163 0 74937 3 317 335
600800 75215 0 74985 3 317 335
601200 75276 0 75024 3 317 335
601600 75328 0 75072 3 317 335
602000 75378 0 75122 3 317 335
602400 75440 0 75160 3 317 335
602800 75500 0 75200 3 317 335
603200 75556 0 75244 3 317 335
603600 75605 0 75295 3 317 335
604000 75656 0 75344 3 317 335
604400 75702 0 75398 3 317 335
604800 75743 0 75457 3 317 335
605200 75795 0 75505 3 317 335
605600 75851 0 75549 3 317 335
606000 75907 0 75593 3 317 335
606400 75958 0 75642 3 317 335
606800 76005 0 75695 3 317 335
607200 76061 0 75739 3 317 335
607600 76115 0 75785 3 317 335
608000 76167 0 75833 3 317 335
608400 76218 0 75882 3 317 335
608800 76276 0 75924 3 317 335
609200 76327 0 75973 3 317 335
609600 76384 0 76016 3 317 335
610000 76437 0 76063 3 317 335
610400 76488 0 76112 3 317 335
610800 76539 0 76161 3 317 335
611200 76586 0 76214 3 317 335
611600 76633 0 76267 3 317 335
612000 76678 0 76322 3 317 335
612400 76731 0 76369 3 317 335
612800 76778 0 76422 3 317 335
613200 76831 0 76469 3 317 334
613600 76886 0 76514 3 317 334
614000 76936 0 76564 3 317 334
614400 76978 0 76622 3 317 334
614800 77026 0 76674 3 317 334
615200 77077 0 76723 3 317 333
615600 77125 0 76775 3 317 333
616000 77180 0 76820 3 317 333
616400 77230 0 76870 3 317 333
616800 77271 0 76929 3 317 333
617200 77326 0 76974 3 317 333
617600 77383 0 77017 3 317 333
618000 77429 0 77071 3 317 333
618400 77471 0 77129 3 317 333
618800 77515 0 77185 3 317 333
619200 77567 0 77233 3 317 333
619600 77622 0 77278 3 317 333
620000 77668 0 77332 3 317 333
620400 77721 0 77379 3 317 333
620800 77770 0 77430 3 317 333
621200 77820 0 77480 3 317 333
621600 77873 0 77527 3 317 333
622000 77925 0 77575 3 317 333
622400 77972 0 77628 3 317 332
622800 78018 0 77682 3 317 332
623200 78065 0 77735 3 317 332
623600 78106 0 77794 3 317 332
624000 78149 0 77851 3 317 332
624400 78206 0 77894 3 317 332
624800 78252 0 77948 3 317 332
625200 78299 0 78001 3 317 332
625600 78354 0 78046 3 317 332
626000 78411 0 78089 3 317 332
626400 78460 0 78140 3 317 332
626800 78500 0 78200 3 317 332
627200 78544 0 78256 3 317 332
627600 78586 0 78314 3 317 332
628000 78639 0 78361 3 317 332
628400 78687 0 78413 3 317 332
628800 78744 0 78456 3 317 332
629200 78783 0 78517 3 317 332
629600 78823 0 78577 3 317 332
630000 78860 0 78640 3 317 332
630400 78914 0 78686 3 317 332
630800 78959 0 78741 3 317 332
631200 79006 0 78794 3 317 332
631600 79062 0 78838 3 317 332
632000 79116 0 78884 3 317 332
632400 79169 0 78931 3 317 332
632800 79222 0 78978 3 317 332
633200 79276 0 79024 3 317 332
633600 79330 0 79070 3 317 332
634000 79373 0 79127 3 317 332
634400 79422 0 79178 3 317 332
634800 79477 0 79223 3 317 332
635200 79528 0 79272 3 317 332
635600 79576 0 79324 3 317 332
636000 79631 0 79369 3 317 332
636400 79686 0 79414 3 317 332
636800 79735 0 79465 3 317 332
637200 79781 0 79519 3 317 332
637600 79831 0 79569 3 317 332
638000 79887 0 79613 3 317 332
638400 79929 0 79671 3 317 332
638800 79981 0 79719 3 317 332
639200 80023 0 79777 3 317 332
639600 80076 0 79824 3 317 332
640000 80130 0 79870 3 317 332
640400 80174 0 79926 3 317 332
640800 80218 0 79982 3 317 332
641200 80258 0 80042 3 317 332
641600 80308 0 80092 3 317 332
642000 80361 0 80139 3 317 332
642400 80422 0 80178 3 317 332
642800 80459 0 80241 3 317 332
643200 80512 0 80288 3 317 332
643600 80557 0 80343 3 317 332
644000 80608 0 80392 3 317 332
644400 80662 0 80438 3 317 331
644800 80715 0 80485 3 317 331
645200 80767 0 80533 3 317 331
645600 80826 0 80574 3 317 331
646000 80871 0 80629 3 317 331
646400 80929 0 80671 3 317 331
646800 80968 0 80732 3 317 331
647200 81017 0 80783 3 317 331
647600 81065 0 80835 3 317 331
648000 81115 0 80885 3 317 331
648400 81176 0 80924 3 317 331
648800 81231 0 80969 3 317 331
649200 81285 0 81015 3 317 331
649600 81338 0 81062 3 317 331
