# Time-averaged data for fix cgcmcstat
# TimeStep v_ciatt v_ciacc v_cdatt v_cdacc v_nco2 v_nmob
982400 123291 16 122309 33 13 333
982800 123340 16 122360 33 13 333
983200 123385 16 122415 33 13 333
983600 123438 16 122462 33 13 333
984000 123485 16 122515 33 13 333
984400 123526 16 122574 33 13 333
984800 123568 16 122632 33 13 333
985200 123615 16 122685 33 13 333
985600 123664 16 122736 33 13 333
986000 123707 16 122793 33 13 333
986400 123759 16 122841 33 13 333
986800 123813 16 122887 33 13 333
987200 123863 16 122937 33 13 333
987600 123918 16 122982 33 13 333
988000 123969 16 123031 33 13 333
988400 124009 16 123091 33 13 333
988800 124058 16 123142 33 13 333
989200 124107 16 123193 33 13 333
989600 124156 16 123244 33 13 333
990000 124207 16 123293 33 13 333
990400 124255 16 123345 33 13 333
990800 124306 16 123394 33 13 333
991200 124348 16 123452 33 13 333
991600 124407 16 123493 33 13 333
992000 124464 16 123536 33 13 333
992400 124518 17 123582 33 14 334
992800 124573 17 123627 33 14 334
993200 124624 17 123676 33 14 334
993600 124674 17 123726 33 14 334
994000 124724 17 123776 33 14 334
994400 124782 17 123818 33 14 334
994800 124831 17 123869 33 14 334
995200 124876 17 123924 33 14 334
995600 124926 17 123974 33 14 334
996000 124974 17 124026 33 14 334
996400 125027 17 124073 34 13 333
996800 125068 17 124132 34 13 333
997200 125125 17 124175 34 13 333
997600 125174 17 124226 34 13 333
998000 125229 17 124271 34 13 333
998400 125278 17 124322 34 13 333
998800 125313 17 124387 34 13 333
999200 125358 17 124442 34 13 333
999600 125412 17 124488 34 13 333
1000000 125474 17 124526 34 13 333
